CH1,CH2,CH3,CH4,time,Ts
359.890625,-0.6,0.91196875,-0.49765625,0.0,4e-09
362.0,-0.599921875,0.932125,-0.7000000000000001,4e-09,
359.984375,-0.58,0.94396875,-0.69921875,8e-09,
359.96875,-0.599765625,0.936,-0.5015625,1.2000000000000002e-08,
354.0,-0.599765625,0.916,-0.5007812500000001,1.6e-08,
359.96875,-0.59,0.8878125,-0.5984375000000001,2e-08,
362.03125,-0.61984375,0.8720625,-0.4,2.4000000000000003e-08,
357.984375,-0.599765625,0.8759687500000001,-0.69921875,2.8000000000000003e-08,
359.984375,-0.599765625,0.876,-0.19921875,3.2e-08,
356.0,-0.62,0.89215625,-0.3984375,3.6000000000000005e-08,
354.0,-0.59984375,0.9158125,-0.7000000000000001,4e-08,
354.0,-0.600078125,0.916,-0.9015625,4.4000000000000004e-08,
352.0,-0.6001562500000001,0.9001250000000001,-0.3015625,4.8000000000000006e-08,
356.0,-0.630234375,0.904,-0.6000000000000001,5.2e-08,
352.0,-0.61046875,0.872,-0.9,5.6000000000000005e-08,
356.015625,-0.59984375,0.8640625000000001,-0.7000000000000001,6.000000000000001e-08,
358.015625,-0.6003906250000001,0.872,-0.69921875,6.4e-08,
362.0,-0.640546875,0.88409375,-0.3015625,6.8e-08,
362.015625,-0.590078125,0.9,-0.30078125,7.200000000000001e-08,
355.984375,-0.64,0.928,-0.5007812500000001,7.6e-08,
359.96875,-0.590546875,0.93596875,-0.5,8e-08,
353.96875,-0.620390625,0.9400625,-0.60078125,8.400000000000001e-08,
352.03125,-0.5803125,0.916,-0.6000000000000001,8.800000000000001e-08,
356.015625,-0.58,0.888,-0.603125,9.2e-08,
356.015625,-0.6209375,0.884,-0.30078125,9.600000000000001e-08,
356.0,-0.64046875,0.87590625,-0.8,1.0000000000000001e-07,
355.96875,-0.57984375,0.8679687500000001,-0.3015625,1.04e-07,
362.03125,-0.6203125,0.88,-0.40156250000000004,1.08e-07,
357.953125,-0.6001562500000001,0.8960625,-0.6000000000000001,1.1200000000000001e-07,
351.984375,-0.60984375,0.9000625,-0.39921875,1.16e-07,
356.0,-0.59,0.9116875,-0.4,1.2000000000000002e-07,
354.0,-0.6199218750000001,0.9078437500000001,-0.9,1.24e-07,
360.0,-0.6101562500000001,0.8879375,-0.5,1.28e-07,
356.0,-0.63,0.892,-0.6000000000000001,1.3200000000000002e-07,
358.0,-0.61,0.88403125,-0.6000000000000001,1.36e-07,
355.90625,-0.629921875,0.9000312500000001,-0.70078125,1.4e-07,
350.0,-0.6001562500000001,0.892,-0.6000000000000001,1.4400000000000002e-07,
362.015625,-0.61,0.90009375,-0.39921875,1.48e-07,
356.015625,-0.61046875,0.91590625,-0.8015625000000001,1.52e-07,
358.0,-0.640078125,0.92,-0.70234375,1.5600000000000002e-07,
353.984375,-0.599609375,0.9200625,-0.30000000000000004,1.6e-07,
360.03125,-0.600078125,0.9040625,-0.9,1.64e-07,
363.953125,-0.590078125,0.8999375000000001,-0.5,1.6800000000000002e-07,
360.0,-0.6003906250000001,0.8880625,-0.9984375000000001,1.72e-07,
364.015625,-0.6199218750000001,0.884,-0.59921875,1.7600000000000001e-07,
354.0,-0.62,0.876,-0.7000000000000001,1.8000000000000002e-07,
361.984375,-0.6203125,0.88,-0.4,1.84e-07,
357.9375,-0.63,0.8759687500000001,-0.6000000000000001,1.8800000000000002e-07,
357.984375,-0.609765625,0.88409375,-0.6000000000000001,1.9200000000000003e-07,
356.0,-0.61109375,0.89996875,-0.60078125,1.96e-07,
358.015625,-0.6500781250000001,0.89196875,-0.8,2.0000000000000002e-07,
362.0,-0.609609375,0.9040625,-0.6023437500000001,2.04e-07,
353.96875,-0.62,0.908,-0.29921875000000003,2.08e-07,
356.0,-0.600078125,0.9080625,-0.29765625,2.1200000000000002e-07,
364.0,-0.62,0.904,-0.4,2.16e-07,
355.9375,-0.59984375,0.9080625,-0.29921875000000003,2.2e-07,
355.984375,-0.61953125,0.92,-0.49843750000000003,2.2400000000000002e-07,
354.0,-0.639921875,0.908,-0.8,2.28e-07,
352.0,-0.62,0.924,-0.4,2.32e-07,
359.96875,-0.61,0.8999375000000001,-0.6000000000000001,2.3600000000000002e-07,
357.953125,-0.62046875,0.90790625,-0.5,2.4000000000000003e-07,
357.984375,-0.62,0.892,-0.6000000000000001,2.44e-07,
356.0,-0.58,0.88796875,-0.6000000000000001,2.48e-07,
358.0,-0.6103125,0.8840625,-0.7015625000000001,2.5200000000000003e-07,
356.0,-0.6101562500000001,0.8798750000000001,-0.5,2.56e-07,
358.0,-0.6103125,0.87215625,-0.8015625000000001,2.6e-07,
355.984375,-0.6199218750000001,0.895875,-0.8,2.6400000000000003e-07,
359.96875,-0.60984375,0.892,-0.70078125,2.68e-07,
351.96875,-0.64,0.892,-0.7000000000000001,2.72e-07,
356.0,-0.61,0.91596875,-0.6000000000000001,2.7600000000000004e-07,
354.0,-0.629921875,0.9,-0.60078125,2.8e-07,
356.0,-0.629375,0.908,-0.4,2.84e-07,
362.0,-0.62,0.9,-0.49921875000000004,2.8800000000000004e-07,
358.0,-0.65,0.904,-0.6000000000000001,2.92e-07,
358.0,-0.6294531250000001,0.896,-0.59921875,2.96e-07,
359.984375,-0.620078125,0.92403125,-0.4,3.0000000000000004e-07,
356.0,-0.62,0.90415625,-0.5,3.04e-07,
362.0,-0.640078125,0.90796875,-0.6000000000000001,3.08e-07,
356.0,-0.62015625,0.9080312500000001,-1.0015625000000001,3.1200000000000004e-07,
360.046875,-0.610078125,0.9,-0.5015625,3.16e-07,
352.0,-0.61,0.888,-0.7000000000000001,3.2e-07,
360.046875,-0.61,0.88796875,-0.70234375,3.2400000000000004e-07,
355.9375,-0.6315625,0.884,-0.6000000000000001,3.28e-07,
354.0,-0.66,0.89596875,-0.8,3.32e-07,
354.0,-0.62,0.891875,-0.6000000000000001,3.3600000000000004e-07,
362.0,-0.630234375,0.89203125,-0.30000000000000004,3.4000000000000003e-07,
362.0,-0.620078125,0.9039375000000001,-0.49843750000000003,3.44e-07,
361.96875,-0.61984375,0.89996875,-0.70078125,3.4800000000000005e-07,
360.0,-0.599921875,0.9,-0.30000000000000004,3.5200000000000003e-07,
364.0,-0.619765625,0.89590625,-0.8992187500000001,3.56e-07,
359.96875,-0.6196875000000001,0.92,-0.5015625,3.6000000000000005e-07,
357.953125,-0.5996875,0.9160625,-0.6000000000000001,3.6400000000000003e-07,
348.0,-0.6,0.90396875,-0.49765625,3.68e-07,
354.03125,-0.63078125,0.912,-0.8,3.7200000000000005e-07,
355.953125,-0.639921875,0.896,-0.29921875000000003,3.7600000000000003e-07,
354.0,-0.63,0.89209375,-0.5,3.8e-07,
358.03125,-0.630234375,0.9,-0.30000000000000004,3.8400000000000005e-07,
362.0,-0.63,0.892,-0.5,3.8800000000000003e-07,
358.0,-0.589921875,0.888,-0.5015625,3.92e-07,
359.96875,-0.620625,0.8959375,-0.6000000000000001,3.96e-07,
357.96875,-0.62984375,0.892,-0.7984375,4.0000000000000003e-07,
356.0,-0.66046875,0.892,-0.9007812500000001,4.04e-07,
358.03125,-0.638671875,0.892,-0.7000000000000001,4.08e-07,
358.015625,-0.6099218750000001,0.892,-0.3015625,4.1200000000000004e-07,
354.015625,-0.630234375,0.8880625,-0.5,4.16e-07,
353.984375,-0.61984375,0.908,-0.9,4.2e-07,
358.0,-0.620078125,0.904,-0.8,4.2400000000000004e-07,
356.0,-0.619453125,0.9080312500000001,-0.6023437500000001,4.28e-07,
353.9375,-0.64,0.91196875,-0.30000000000000004,4.32e-07,
362.0,-0.6103125,0.912125,-0.5,4.3600000000000004e-07,
354.0,-0.62984375,0.9,-0.3015625,4.4e-07,
361.90625,-0.62,0.916,-0.4,4.44e-07,
360.09375,-0.6294531250000001,0.9,-0.49921875000000004,4.4800000000000004e-07,
352.0,-0.640078125,0.8919375,-0.6000000000000001,4.52e-07,
360.03125,-0.620078125,0.888,-0.496875,4.56e-07,
360.0,-0.619140625,0.8960312500000001,-0.30000000000000004,4.6000000000000004e-07,
362.0,-0.64,0.89196875,-0.5007812500000001,4.64e-07,
356.0,-0.6001562500000001,0.892,-0.40078125000000003,4.68e-07,
361.953125,-0.6296875000000001,0.88803125,-0.6000000000000001,4.7200000000000004e-07,
360.03125,-0.62,0.899875,-0.30000000000000004,4.7600000000000003e-07,
360.0,-0.62984375,0.9,-0.30078125,4.800000000000001e-07,
362.0625,-0.620390625,0.89596875,-0.5,4.84e-07,
367.984375,-0.590234375,0.896,-0.5,4.88e-07,
358.0,-0.63,0.8960312500000001,-0.40078125000000003,4.92e-07,
