Point,X,Y
11,1.3988628714514508,498.4727081004316
12,1.3001592097783725,392.82843044397134
13,1.2014555481052946,293.017812146199
14,1.1011598918891021,206.87819288884668
15,0.9992722411297957,126.14817192446237
16,0.8989765849136034,61.73984586129175
17,0.8002729232405253,16.20760068824247
18,0.6999772670243329,0.9850631773751632
19,0.6347054907566523,0.10158280110924851
