time,CH1
-0.20889999999999997,0.25
-0.20879999999999999,0.31
-0.2087,0.35000000000000003
-0.2086,0.39
-0.20849999999999996,0.42
-0.20839999999999997,0.44
-0.20829999999999999,0.46
-0.2082,0.47000000000000003
-0.2081,0.48
-0.20799999999999996,0.5
-0.20789999999999997,0.5
-0.20779999999999998,0.51
-0.2077,0.51
-0.2076,0.53
-0.20749999999999996,0.52
-0.20739999999999997,0.53
-0.20729999999999998,0.54
-0.2072,0.53
-0.2071,0.64
-0.20699999999999996,0.78
-0.20689999999999997,0.87
-0.20679999999999998,0.98
-0.2067,1.03
-0.2066,1.1
-0.20649999999999996,1.1300000000000001
-0.20639999999999997,1.18
-0.20629999999999998,1.21
-0.2062,1.24
-0.2061,1.26
-0.20599999999999996,1.28
-0.20589999999999997,1.29
-0.20579999999999998,1.31
-0.2057,1.31
-0.2056,1.31
-0.20549999999999996,1.33
-0.20539999999999997,1.32
-0.20529999999999998,1.33
-0.2052,1.32
-0.2051,1.37
-0.20499999999999996,1.44
-0.20489999999999997,1.48
-0.20479999999999998,1.51
-0.2047,1.55
-0.2046,1.59
-0.20449999999999996,1.61
-0.20439999999999997,1.62
-0.20429999999999998,1.6500000000000001
-0.2042,1.6600000000000001
-0.2041,1.6600000000000001
-0.20399999999999996,1.67
-0.20389999999999997,1.68
-0.20379999999999998,1.67
-0.2037,1.68
-0.2036,1.69
-0.20349999999999996,1.7
-0.20339999999999997,1.7
-0.20329999999999998,1.71
-0.2032,1.67
-0.2031,1.6300000000000001
-0.20299999999999996,1.57
-0.20289999999999997,1.49
-0.20279999999999998,1.42
-0.2027,1.4000000000000001
-0.2026,1.36
-0.2025,1.32
-0.20239999999999997,1.32
-0.20229999999999998,1.29
-0.2022,1.27
-0.2021,1.26
-0.202,1.25
-0.20189999999999997,1.24
-0.20179999999999998,1.23
-0.2017,1.23
-0.2016,1.22
-0.2015,1.22
-0.20139999999999997,1.22
-0.20129999999999998,1.22
-0.2012,1.21
-0.2011,1.28
-0.201,1.41
-0.20089999999999997,1.53
-0.20079999999999998,1.6
-0.2007,1.68
-0.2006,1.74
-0.2005,1.78
-0.20039999999999997,1.81
-0.20029999999999998,1.85
-0.2002,1.8800000000000001
-0.2001,1.8900000000000001
-0.2,1.93
-0.19989999999999997,1.92
-0.19979999999999998,1.93
-0.1997,1.94
-0.1996,1.93
-0.1995,1.95
-0.19939999999999997,1.95
-0.19929999999999998,1.97
-0.1992,1.97
-0.1991,1.98
-0.199,2.04
-0.19889999999999997,2.07
-0.19879999999999998,2.09
-0.1987,2.11
-0.1986,2.14
-0.1985,2.14
-0.19839999999999997,2.17
-0.19829999999999998,2.17
-0.1982,2.19
-0.1981,2.21
-0.198,2.19
-0.19789999999999996,2.2
-0.19779999999999998,2.2
-0.1977,2.21
-0.1976,2.21
-0.1975,2.22
-0.19739999999999996,2.2
-0.19729999999999998,2.23
-0.1972,2.21
-0.1971,2.18
-0.197,2.08
-0.19689999999999996,2.02
-0.19679999999999997,1.93
-0.19669999999999999,1.9000000000000001
-0.1966,1.85
-0.1965,1.82
-0.19639999999999996,1.8
-0.19629999999999997,1.78
-0.19619999999999999,1.75
-0.1961,1.73
-0.196,1.73
-0.19589999999999996,1.72
-0.19579999999999997,1.68
-0.19569999999999999,1.71
-0.1956,1.7
-0.1955,1.71
-0.19539999999999996,1.69
-0.19529999999999997,1.69
-0.19519999999999998,1.71
-0.1951,1.6
-0.195,1.36
-0.19489999999999996,1.17
-0.19479999999999997,1.03
-0.19469999999999998,0.9
-0.1946,0.8
-0.1945,0.72
-0.19439999999999996,0.65
-0.19429999999999997,0.61
-0.19419999999999998,0.5700000000000001
-0.1941,0.51
-0.194,0.52
-0.19389999999999996,0.47000000000000003
-0.19379999999999997,0.46
-0.19369999999999998,0.45
-0.1936,0.43
-0.1935,0.42
-0.19339999999999996,0.41000000000000003
-0.19329999999999997,0.4
-0.19319999999999998,0.41000000000000003
-0.1931,0.46
-0.193,0.61
-0.19289999999999996,0.76
-0.19279999999999997,0.87
-0.19269999999999998,0.96
-0.1926,1.02
-0.1925,1.08
-0.19239999999999996,1.11
-0.19229999999999997,1.17
-0.19219999999999998,1.2
-0.1921,1.24
-0.192,1.23
-0.19189999999999996,1.26
-0.19179999999999997,1.27
-0.19169999999999998,1.27
-0.1916,1.29
-0.1915,1.31
-0.19139999999999996,1.31
-0.19129999999999997,1.31
-0.19119999999999998,1.31
-0.1911,1.29
-0.191,1.21
-0.19089999999999996,1.11
-0.19079999999999997,1.1
-0.19069999999999998,1.03
-0.1906,1.04
-0.1905,0.99
-0.19039999999999996,0.97
-0.19029999999999997,0.9500000000000001
-0.19019999999999998,0.93
-0.1901,0.91
-0.19,0.9
-0.18989999999999996,0.9
-0.18979999999999997,0.9
-0.18969999999999998,0.89
-0.1896,0.87
-0.1895,0.87
-0.1894,0.87
-0.18929999999999997,0.88
-0.18919999999999998,0.87
-0.1891,0.88
-0.189,0.99
-0.1889,1.07
-0.18879999999999997,1.1300000000000001
-0.18869999999999998,1.19
-0.1886,1.23
-0.1885,1.26
-0.1884,1.3
-0.18829999999999997,1.3
-0.18819999999999998,1.33
-0.1881,1.34
-0.188,1.34
-0.1879,1.35
-0.18779999999999997,1.37
-0.18769999999999998,1.37
-0.1876,1.3800000000000001
-0.1875,1.3900000000000001
-0.1874,1.3900000000000001
-0.18729999999999997,1.3900000000000001
-0.18719999999999998,1.3900000000000001
-0.1871,1.41
-0.187,1.54
-0.1869,1.61
-0.18679999999999997,1.7
-0.18669999999999998,1.76
-0.1866,1.8
-0.1865,1.84
-0.1864,1.86
-0.18629999999999997,1.8900000000000001
-0.18619999999999998,1.9000000000000001
-0.1861,1.92
-0.186,1.94
-0.1859,1.96
-0.18579999999999997,1.95
-0.18569999999999998,1.96
-0.1856,1.98
-0.1855,1.98
-0.1854,1.98
-0.18529999999999996,1.99
-0.18519999999999998,1.99
-0.1851,1.99
-0.185,1.69
-0.1849,1.43
-0.18479999999999996,1.27
-0.18469999999999998,1.12
-0.1846,1.01
-0.1845,0.89
-0.1844,0.8200000000000001
-0.18429999999999996,0.74
-0.18419999999999997,0.7000000000000001
-0.18409999999999999,0.66
-0.184,0.63
-0.1839,0.6
-0.18379999999999996,0.59
-0.18369999999999997,0.5700000000000001
-0.18359999999999999,0.54
-0.1835,0.53
-0.1834,0.51
-0.18329999999999996,0.51
-0.18319999999999997,0.51
-0.18309999999999998,0.5
-0.183,0.89
-0.1829,1.19
-0.18279999999999996,1.41
-0.18269999999999997,1.6
-0.18259999999999998,1.74
-0.1825,1.8800000000000001
-0.1824,1.99
-0.18229999999999996,2.06
-0.18219999999999997,2.14
-0.18209999999999998,2.18
-0.182,2.22
-0.1819,2.25
-0.18179999999999996,2.27
-0.18169999999999997,2.31
-0.18159999999999998,2.34
-0.1815,2.36
-0.1814,2.36
-0.18129999999999996,2.37
-0.18119999999999997,2.38
-0.18109999999999998,2.4
-0.181,2.42
-0.1809,2.46
-0.18079999999999996,2.48
-0.18069999999999997,2.5100000000000002
-0.18059999999999998,2.52
-0.1805,2.5300000000000002
-0.1804,2.56
-0.18029999999999996,2.57
-0.18019999999999997,2.57
-0.18009999999999998,2.59
-0.18,2.6
-0.1799,2.6
-0.17979999999999996,2.6
-0.17969999999999997,2.6
-0.17959999999999998,2.6
-0.1795,2.6
-0.1794,2.6
-0.17929999999999996,2.6
-0.17919999999999997,2.6
-0.17909999999999998,2.6
-0.179,2.2
-0.1789,1.85
-0.17879999999999996,1.57
-0.17869999999999997,1.34
-0.17859999999999998,1.17
-0.1785,1.03
-0.1784,0.89
-0.17829999999999996,0.8
-0.17819999999999997,0.73
-0.17809999999999998,0.66
-0.178,0.62
-0.1779,0.56
-0.17779999999999996,0.54
-0.17769999999999997,0.51
-0.17759999999999998,0.47000000000000003
-0.1775,0.45
-0.1774,0.44
-0.17729999999999996,0.44
-0.17719999999999997,0.43
-0.17709999999999998,0.41000000000000003
-0.177,0.47000000000000003
-0.1769,0.55
-0.17679999999999996,0.6
-0.17669999999999997,0.64
-0.17659999999999998,0.67
-0.1765,0.6900000000000001
-0.1764,0.72
-0.17629999999999996,0.75
-0.17619999999999997,0.76
-0.17609999999999998,0.78
-0.176,0.78
-0.1759,0.79
-0.1758,0.79
-0.17569999999999997,0.8
-0.17559999999999998,0.8
-0.1755,0.79
-0.1754,0.81
-0.1753,0.8200000000000001
-0.17519999999999997,0.79
-0.17509999999999998,0.81
-0.175,0.86
-0.1749,0.88
-0.1748,0.91
-0.17469999999999997,0.96
-0.17459999999999998,0.9400000000000001
-0.1745,0.96
-0.1744,0.97
-0.1743,0.98
-0.17419999999999997,1.0
-0.17409999999999998,1.0
-0.174,1.0
-0.1739,1.01
-0.1738,1.03
-0.17369999999999997,1.02
-0.17359999999999998,1.02
-0.1735,1.01
-0.1734,1.02
-0.1733,1.04
-0.17319999999999997,1.03
-0.17309999999999998,1.03
-0.173,1.3
-0.1729,1.6
-0.1728,1.8
-0.17269999999999996,1.98
-0.17259999999999998,2.12
-0.1725,2.24
-0.1724,2.34
-0.1723,2.42
-0.17219999999999996,2.48
-0.17209999999999998,2.5300000000000002
-0.172,2.57
-0.1719,2.59
-0.1718,2.62
-0.17169999999999996,2.65
-0.17159999999999997,2.66
-0.17149999999999999,2.67
-0.1714,2.67
-0.1713,2.67
-0.17119999999999996,2.71
-0.17109999999999997,2.71
-0.17099999999999999,2.38
-0.1709,2.0
-0.1708,1.7
-0.17069999999999996,1.48
-0.17059999999999997,1.27
-0.17049999999999998,1.11
-0.1704,0.99
-0.1703,0.88
-0.17019999999999996,0.8
-0.17009999999999997,0.72
-0.16999999999999998,0.68
-0.1699,0.62
-0.1698,0.6
-0.16969999999999996,0.6
-0.16959999999999997,0.53
-0.16949999999999998,0.51
-0.1694,0.5
-0.1693,0.47000000000000003
-0.16919999999999996,0.46
-0.16909999999999997,0.47000000000000003
-0.16899999999999998,0.46
-0.1689,0.47000000000000003
-0.1688,0.48
-0.16869999999999996,0.49
-0.16859999999999997,0.5
-0.16849999999999998,0.49
-0.1684,0.5
-0.1683,0.51
-0.16819999999999996,0.49
-0.16809999999999997,0.49
-0.16799999999999998,0.5
-0.1679,0.5
-0.1678,0.49
-0.16769999999999996,0.51
-0.16759999999999997,0.51
-0.16749999999999998,0.51
-0.1674,0.5
-0.1673,0.5
-0.16719999999999996,0.5
-0.16709999999999997,0.49
-0.16699999999999998,0.58
-0.1669,0.6900000000000001
-0.1668,0.77
-0.16669999999999996,0.8200000000000001
-0.16659999999999997,0.88
-0.16649999999999998,0.93
-0.1664,0.96
-0.1663,0.99
-0.16619999999999996,1.01
-0.16609999999999997,1.03
-0.16599999999999998,1.04
-0.1659,1.05
-0.1658,1.05
-0.16569999999999996,1.08
-0.16559999999999997,1.07
-0.16549999999999998,1.08
-0.1654,1.08
-0.1653,1.09
-0.16519999999999996,1.1
-0.16509999999999997,1.1
-0.16499999999999998,1.27
-0.1649,1.53
-0.1648,1.73
-0.16469999999999996,1.9000000000000001
-0.16459999999999997,2.02
-0.16449999999999998,2.14
-0.1644,2.2
-0.1643,2.3000000000000003
-0.16419999999999996,2.34
-0.16409999999999997,2.4
-0.16399999999999998,2.43
-0.1639,2.46
-0.1638,2.5
-0.16369999999999996,2.5100000000000002
-0.16359999999999997,2.52
-0.16349999999999998,2.5300000000000002
-0.1634,2.56
-0.1633,2.56
-0.16319999999999996,2.58
-0.16309999999999997,2.57
-0.16299999999999998,2.64
-0.1629,2.67
-0.1628,2.7
-0.1627,2.72
-0.16259999999999997,2.7600000000000002
-0.16249999999999998,2.77
-0.1624,2.7800000000000002
-0.1623,2.7800000000000002
-0.1622,2.79
-0.16209999999999997,2.8000000000000003
-0.16199999999999998,2.8000000000000003
-0.1619,2.81
-0.1618,2.84
-0.1617,2.82
-0.16159999999999997,2.83
-0.16149999999999998,2.83
-0.1614,2.81
-0.1613,2.85
-0.1612,2.84
-0.16109999999999997,2.83
-0.16099999999999998,2.74
-0.1609,2.62
-0.1608,2.54
-0.1607,2.46
-0.16059999999999997,2.39
-0.16049999999999998,2.34
-0.1604,2.3000000000000003
-0.1603,2.27
-0.1602,2.23
-0.16009999999999996,2.2
-0.15999999999999998,2.18
-0.1599,2.18
-0.1598,2.17
-0.1597,2.16
-0.15959999999999996,2.14
-0.15949999999999998,2.14
-0.1594,2.14
-0.1593,2.14
-0.1592,2.14
-0.15909999999999996,2.14
-0.15899999999999997,2.06
-0.15889999999999999,1.95
-0.1588,1.84
-0.1587,1.78
-0.15859999999999996,1.71
-0.15849999999999997,1.68
-0.15839999999999999,1.6300000000000001
-0.1583,1.59
-0.1582,1.55
-0.15809999999999996,1.55
-0.15799999999999997,1.53
-0.15789999999999998,1.51
-0.1578,1.51
-0.1577,1.48
-0.15759999999999996,1.48
-0.15749999999999997,1.47
-0.15739999999999998,1.48
-0.1573,1.46
-0.1572,1.45
-0.15709999999999996,1.45
-0.15699999999999997,1.49
-0.15689999999999998,1.56
-0.1568,1.6400000000000001
-0.1567,1.7
-0.15659999999999996,1.73
-0.15649999999999997,1.75
-0.15639999999999998,1.78
-0.1563,1.8
-0.1562,1.82
-0.15609999999999996,1.85
-0.15599999999999997,1.85
-0.15589999999999998,1.85
-0.1558,1.86
-0.1557,1.87
-0.15559999999999996,1.8800000000000001
-0.15549999999999997,1.8800000000000001
-0.15539999999999998,1.87
-0.1553,1.8900000000000001
-0.1552,1.9000000000000001
-0.15509999999999996,1.9000000000000001
-0.15499999999999997,1.9000000000000001
-0.15489999999999998,1.95
-0.1548,1.98
-0.1547,2.02
-0.15459999999999996,2.04
-0.15449999999999997,2.05
-0.15439999999999998,2.06
-0.1543,2.07
-0.1542,2.08
-0.15409999999999996,2.08
-0.15399999999999997,2.09
-0.15389999999999998,2.11
-0.1538,2.1
-0.1537,2.1
-0.15359999999999996,2.12
-0.15349999999999997,2.12
-0.15339999999999998,2.12
-0.1533,2.11
-0.1532,2.12
-0.15309999999999996,2.14
-0.15299999999999997,2.06
-0.15289999999999998,1.8
-0.1528,1.62
-0.1527,1.46
-0.15259999999999996,1.34
-0.15249999999999997,1.24
-0.15239999999999998,1.1400000000000001
-0.1523,1.09
-0.1522,1.02
-0.15209999999999996,0.98
-0.15199999999999997,0.9400000000000001
-0.15189999999999998,0.9
-0.1518,0.89
-0.1517,0.87
-0.15159999999999996,0.87
-0.15149999999999997,0.85
-0.15139999999999998,0.8300000000000001
-0.1513,0.8300000000000001
-0.1512,0.8200000000000001
-0.15109999999999996,0.81
-0.15099999999999997,0.93
-0.15089999999999998,1.34
-0.1508,1.6300000000000001
-0.1507,1.85
-0.15059999999999996,2.05
-0.15049999999999997,2.18
-0.15039999999999998,2.32
-0.1503,2.43
-0.1502,2.5
-0.15009999999999996,2.57
-0.14999999999999997,2.63
-0.14989999999999998,2.66
-0.1498,2.69
-0.1497,2.73
-0.1496,2.75
-0.14949999999999997,2.77
-0.14939999999999998,2.7800000000000002
-0.1493,2.8000000000000003
-0.1492,2.81
-0.1491,2.83
-0.14899999999999997,2.73
-0.14889999999999998,2.22
-0.1488,1.84
-0.1487,1.53
-0.1486,1.3
-0.14849999999999997,1.09
-0.14839999999999998,0.92
-0.1483,0.8
-0.1482,0.6900000000000001
-0.1481,0.6
-0.14799999999999996,0.52
-0.14789999999999998,0.46
-0.1478,0.41000000000000003
-0.1477,0.39
-0.1476,0.34
-0.14749999999999996,0.31
-0.14739999999999998,0.28
-0.1473,0.28
-0.1472,0.25
-0.1471,0.26
-0.14699999999999996,0.25
-0.14689999999999998,0.86
-0.14679999999999999,1.28
-0.1467,1.61
-0.1466,1.9000000000000001
-0.14649999999999996,2.1
-0.14639999999999997,2.31
-0.14629999999999999,2.44
-0.1462,2.56
-0.1461,2.66
-0.14599999999999996,2.74
-0.14589999999999997,2.81
-0.14579999999999999,2.84
-0.1457,2.91
-0.1456,2.94
-0.14549999999999996,2.96
-0.14539999999999997,2.98
-0.14529999999999998,3.0100000000000002
-0.1452,3.0300000000000002
-0.1451,3.0300000000000002
-0.14499999999999996,3.0500000000000003
-0.14489999999999997,3.0100000000000002
-0.14479999999999998,3.02
-0.1447,2.98
-0.1446,2.97
-0.14449999999999996,2.98
-0.14439999999999997,2.96
-0.14429999999999998,2.96
-0.1442,2.96
-0.1441,2.98
-0.14399999999999996,2.97
-0.14389999999999997,2.96
-0.14379999999999998,2.96
-0.1437,2.97
-0.1436,2.96
-0.14349999999999996,2.95
-0.14339999999999997,2.95
-0.14329999999999998,2.97
-0.1432,2.95
-0.1431,2.95
-0.14299999999999996,2.96
-0.14289999999999997,2.61
-0.14279999999999998,2.35
-0.1427,2.16
-0.1426,1.99
-0.14249999999999996,1.87
-0.14239999999999997,1.76
-0.14229999999999998,1.68
-0.1422,1.61
-0.1421,1.55
-0.14199999999999996,1.49
-0.14189999999999997,1.47
-0.14179999999999998,1.42
-0.1417,1.41
-0.1416,1.3900000000000001
-0.14149999999999996,1.36
-0.14139999999999997,1.36
-0.14129999999999998,1.33
-0.1412,1.34
-0.1411,1.32
-0.14099999999999996,1.3
-0.14089999999999997,1.09
-0.14079999999999998,0.89
-0.1407,0.73
-0.1406,0.61
-0.14049999999999996,0.51
-0.14039999999999997,0.43
-0.14029999999999998,0.37
-0.1402,0.31
-0.1401,0.27
-0.13999999999999996,0.23
-0.13989999999999997,0.2
-0.13979999999999998,0.18
-0.1397,0.16
-0.1396,0.13
-0.13949999999999996,0.12
-0.13939999999999997,0.11
-0.13929999999999998,0.1
-0.1392,0.1
-0.1391,0.08
-0.13899999999999996,0.1
-0.13889999999999997,0.52
-0.13879999999999998,0.92
-0.1387,1.24
-0.1386,1.49
-0.13849999999999996,1.7
-0.13839999999999997,1.86
-0.13829999999999998,2.02
-0.1382,2.11
-0.1381,2.2
-0.13799999999999996,2.2800000000000002
-0.13789999999999997,2.33
-0.13779999999999998,2.38
-0.1377,2.4
-0.1376,2.46
-0.13749999999999996,2.46
-0.13739999999999997,2.49
-0.13729999999999998,2.52
-0.1372,2.5300000000000002
-0.1371,2.5500000000000003
-0.13699999999999996,2.57
-0.13689999999999997,2.37
-0.13679999999999998,2.2
-0.1367,2.07
-0.1366,1.98
-0.1365,1.87
-0.13639999999999997,1.8
-0.13629999999999998,1.76
-0.1362,1.7
-0.1361,1.6500000000000001
-0.136,1.6300000000000001
-0.13589999999999997,1.6
-0.13579999999999998,1.57
-0.1357,1.56
-0.1356,1.54
-0.1355,1.53
-0.13539999999999996,1.53
-0.13529999999999998,1.53
-0.1352,1.53
-0.1351,1.5
-0.135,1.5
-0.13489999999999996,1.77
-0.13479999999999998,2.0100000000000002
-0.1347,2.2
-0.1346,2.37
-0.1345,2.49
-0.13439999999999996,2.59
-0.13429999999999997,2.68
-0.13419999999999999,2.7600000000000002
-0.1341,2.8000000000000003
-0.134,2.83
-0.13389999999999996,2.87
-0.13379999999999997,2.92
-0.13369999999999999,2.95
-0.1336,2.96
-0.1335,2.98
-0.13339999999999996,2.99
-0.13329999999999997,2.98
-0.13319999999999999,2.98
-0.1331,3.0100000000000002
-0.133,3.0300000000000002
-0.13289999999999996,2.98
-0.13279999999999997,2.94
-0.13269999999999998,2.91
-0.1326,2.88
-0.1325,2.87
-0.13239999999999996,2.87
-0.13229999999999997,2.83
-0.13219999999999998,2.86
-0.1321,2.84
-0.132,2.82
-0.13189999999999996,2.83
-0.13179999999999997,2.82
-0.13169999999999998,2.8000000000000003
-0.1316,2.8000000000000003
-0.1315,2.81
-0.13139999999999996,2.8000000000000003
-0.13129999999999997,2.8000000000000003
-0.13119999999999998,2.8000000000000003
-0.1311,2.8000000000000003
-0.131,2.8000000000000003
-0.13089999999999996,2.73
-0.13079999999999997,2.67
-0.13069999999999998,2.61
-0.1306,2.56
-0.1305,2.52
-0.13039999999999996,2.5
-0.13029999999999997,2.48
-0.13019999999999998,2.46
-0.1301,2.46
-0.13,2.42
-0.12989999999999996,2.42
-0.12979999999999997,2.41
-0.12969999999999998,2.4
-0.1296,2.39
-0.1295,2.4
-0.12939999999999996,2.37
-0.12929999999999997,2.38
-0.12919999999999998,2.37
-0.1291,2.38
-0.129,2.38
-0.12889999999999996,2.27
-0.12879999999999997,2.15
-0.12869999999999998,2.05
-0.1286,1.98
-0.1285,1.92
-0.12839999999999996,1.87
-0.12829999999999997,1.84
-0.12819999999999998,1.8
-0.1281,1.76
-0.128,1.75
-0.12789999999999996,1.72
-0.12779999999999997,1.71
-0.12769999999999998,1.71
-0.1276,1.68
-0.1275,1.68
-0.12739999999999996,1.68
-0.12729999999999997,1.68
-0.12719999999999998,1.67
-0.1271,1.68
-0.127,1.6600000000000001
-0.12689999999999996,1.8
-0.12679999999999997,2.0
-0.12669999999999998,2.17
-0.1266,2.3000000000000003
-0.1265,2.39
-0.12639999999999996,2.48
-0.12629999999999997,2.54
-0.12619999999999998,2.61
-0.1261,2.63
-0.126,2.66
-0.12589999999999996,2.72
-0.12579999999999997,2.71
-0.12569999999999998,2.75
-0.1256,2.7600000000000002
-0.1255,2.77
-0.12539999999999996,2.8000000000000003
-0.12529999999999997,2.8000000000000003
-0.12519999999999998,2.81
-0.1251,2.8000000000000003
-0.125,2.82
-0.12489999999999996,2.57
-0.12479999999999997,2.23
-0.12469999999999998,1.96
-0.12459999999999999,1.72
-0.1245,1.56
-0.12439999999999996,1.42
-0.12429999999999997,1.31
-0.12419999999999998,1.22
-0.12409999999999999,1.1300000000000001
-0.124,1.06
-0.12389999999999995,1.01
-0.12379999999999997,0.97
-0.12369999999999998,0.92
-0.12359999999999999,0.91
-0.1235,0.88
-0.12340000000000001,0.85
-0.12329999999999997,0.84
-0.12319999999999998,0.8300000000000001
-0.12309999999999999,0.8200000000000001
-0.123,0.81
-0.12290000000000001,0.77
-0.12279999999999996,0.74
-0.12269999999999998,0.68
-0.12259999999999999,0.66
-0.1225,0.64
-0.12240000000000001,0.59
-0.12229999999999996,0.58
-0.12219999999999998,0.5700000000000001
-0.12209999999999999,0.55
-0.122,0.55
-0.12190000000000001,0.55
-0.12179999999999996,0.52
-0.12169999999999997,0.54
-0.12159999999999999,0.52
-0.1215,0.53
-0.12140000000000001,0.51
-0.12129999999999996,0.51
-0.12119999999999997,0.51
-0.12109999999999999,0.51
-0.121,0.5
-0.12090000000000001,0.65
-0.12079999999999996,0.9
-0.12069999999999997,1.12
-0.12059999999999998,1.29
-0.1205,1.4000000000000001
-0.12040000000000001,1.51
-0.12029999999999996,1.6
-0.12019999999999997,1.69
-0.12009999999999998,1.73
-0.12,1.78
-0.1199,1.82
-0.11979999999999996,1.86
-0.11969999999999997,1.8800000000000001
-0.11959999999999998,1.9000000000000001
-0.1195,1.9100000000000001
-0.1194,1.93
-0.11929999999999996,1.94
-0.11919999999999997,1.96
-0.11909999999999998,1.96
-0.119,1.96
-0.1189,1.96
-0.11879999999999996,1.99
-0.11869999999999997,2.0
-0.11859999999999998,2.02
-0.1185,2.0100000000000002
-0.1184,2.0300000000000002
-0.11829999999999996,2.02
-0.11819999999999997,2.02
-0.11809999999999998,2.0300000000000002
-0.118,2.04
-0.1179,2.05
-0.11779999999999996,2.04
-0.11769999999999997,2.05
-0.11759999999999998,2.02
-0.1175,2.04
-0.1174,2.05
-0.11729999999999996,2.05
-0.11719999999999997,2.04
-0.11709999999999998,2.05
-0.11699999999999999,2.04
-0.1169,1.96
-0.11679999999999996,1.72
-0.11669999999999997,1.54
-0.11659999999999998,1.4000000000000001
-0.11649999999999999,1.28
-0.1164,1.19
-0.11629999999999996,1.1300000000000001
-0.11619999999999997,1.07
-0.11609999999999998,1.01
-0.11599999999999999,0.97
-0.1159,0.93
-0.11579999999999996,0.9
-0.11569999999999997,0.9
-0.11559999999999998,0.86
-0.11549999999999999,0.86
-0.1154,0.8200000000000001
-0.11529999999999996,0.84
-0.11519999999999997,0.81
-0.11509999999999998,0.8200000000000001
-0.11499999999999999,0.81
-0.1149,0.78
-0.11479999999999996,0.73
-0.11469999999999997,0.68
-0.11459999999999998,0.64
-0.11449999999999999,0.61
-0.1144,0.58
-0.11429999999999996,0.56
-0.11419999999999997,0.54
-0.11409999999999998,0.52
-0.11399999999999999,0.52
-0.1139,0.52
-0.11379999999999996,0.5
-0.11369999999999997,0.5
-0.11359999999999998,0.5
-0.11349999999999999,0.5
-0.1134,0.5
-0.11329999999999996,0.5
-0.11319999999999997,0.48
-0.11309999999999998,0.47000000000000003
-0.11299999999999999,0.47000000000000003
-0.1129,0.5
-0.11279999999999996,0.6
-0.11269999999999997,0.68
-0.11259999999999998,0.73
-0.11249999999999999,0.77
-0.1124,0.8200000000000001
-0.11229999999999996,0.84
-0.11219999999999997,0.88
-0.11209999999999998,0.89
-0.11199999999999999,0.9
-0.1119,0.92
-0.11179999999999995,0.9500000000000001
-0.11169999999999997,0.9500000000000001
-0.11159999999999998,0.96
-0.11149999999999999,0.97
-0.1114,0.98
-0.11129999999999995,0.97
-0.11119999999999997,0.99
-0.11109999999999998,0.96
-0.11099999999999999,0.99
-0.1109,1.02
-0.11079999999999995,1.32
-0.11069999999999997,1.52
-0.11059999999999998,1.71
-0.11049999999999999,1.84
-0.1104,1.96
-0.11029999999999995,2.04
-0.11019999999999996,2.11
-0.11009999999999998,2.18
-0.10999999999999999,2.23
-0.1099,2.2600000000000002
-0.10980000000000001,2.3000000000000003
-0.10969999999999996,2.31
-0.10959999999999998,2.34
-0.10949999999999999,2.36
-0.1094,2.38
-0.10930000000000001,2.39
-0.10919999999999996,2.39
-0.10909999999999997,2.4
-0.10899999999999999,2.42
-0.1089,2.39
-0.10880000000000001,1.98
-0.10869999999999996,1.69
-0.10859999999999997,1.47
-0.10849999999999999,1.29
-0.1084,1.1400000000000001
-0.10830000000000001,1.02
-0.10819999999999996,0.92
-0.10809999999999997,0.85
-0.10799999999999998,0.79
-0.1079,0.73
-0.1078,0.68
-0.10769999999999996,0.63
-0.10759999999999997,0.61
-0.10749999999999998,0.6
-0.1074,0.5700000000000001
-0.1073,0.56
-0.10719999999999996,0.54
-0.10709999999999997,0.52
-0.10699999999999998,0.52
-0.1069,0.52
-0.1068,0.42
-0.10669999999999996,0.35000000000000003
-0.10659999999999997,0.29
-0.10649999999999998,0.23
-0.1064,0.21
-0.1063,0.17
-0.10619999999999996,0.13
-0.10609999999999997,0.13
-0.10599999999999998,0.11
-0.1059,0.09
-0.1058,0.1
-0.10569999999999996,0.06
-0.10559999999999997,0.06
-0.10549999999999998,0.04
-0.1054,0.06
-0.1053,0.03
-0.10519999999999996,0.07
-0.10509999999999997,0.05
-0.10499999999999998,0.04
-0.1049,0.03
-0.1048,0.56
-0.10469999999999996,0.98
-0.10459999999999997,1.3
-0.10449999999999998,1.55
-0.10439999999999999,1.78
-0.1043,1.93
-0.10419999999999996,2.05
-0.10409999999999997,2.16
-0.10399999999999998,2.27
-0.10389999999999999,2.34
-0.1038,2.4
-0.10369999999999996,2.44
-0.10359999999999997,2.48
-0.10349999999999998,2.52
-0.10339999999999999,2.5500000000000003
-0.1033,2.56
-0.10319999999999996,2.58
-0.10309999999999997,2.6
-0.10299999999999998,2.62
-0.10289999999999999,2.63
-0.1028,2.19
-0.10269999999999996,1.82
-0.10259999999999997,1.5
-0.10249999999999998,1.28
-0.10239999999999999,1.1
-0.1023,0.93
-0.10219999999999996,0.81
-0.10209999999999997,0.7000000000000001
-0.10199999999999998,0.61
-0.10189999999999999,0.56
-0.1018,0.5
-0.10169999999999996,0.44
-0.10159999999999997,0.41000000000000003
-0.10149999999999998,0.39
-0.10139999999999999,0.35000000000000003
-0.1013,0.34
-0.10119999999999996,0.32
-0.10109999999999997,0.3
-0.10099999999999998,0.3
-0.10089999999999999,0.28
-0.1008,0.56
-0.10069999999999996,0.81
-0.10059999999999997,0.98
