time,CH1
-0.3778,1.56
-0.3777,1.6400000000000001
-0.3776,1.7
-0.3775,1.61
-0.3774,1.42
-0.37729999999999997,1.28
-0.3772,1.1500000000000001
-0.3771,1.07
-0.377,0.97
-0.3769,0.9400000000000001
-0.3768,0.87
-0.3767,0.85
-0.3766,0.8200000000000001
-0.3765,0.78
-0.3764,0.72
-0.37629999999999997,0.66
-0.3762,0.6
-0.3761,0.5700000000000001
-0.376,0.68
-0.3759,1.1300000000000001
-0.3758,1.49
-0.3757,1.76
-0.3756,1.99
-0.3755,2.06
-0.3754,1.75
-0.37529999999999997,1.53
-0.3752,1.36
-0.3751,1.21
-0.375,1.18
-0.3749,1.54
-0.3748,1.81
-0.37470000000000003,2.02
-0.3746,2.18
-0.3745,2.33
-0.37439999999999996,2.35
-0.37429999999999997,2.36
-0.3742,2.38
-0.3741,2.4
-0.374,2.42
-0.3739,2.18
-0.3738,1.99
-0.37370000000000003,1.82
-0.3736,1.72
-0.3735,1.6300000000000001
-0.37339999999999995,1.51
-0.37329999999999997,1.44
-0.3732,1.36
-0.3731,1.3
-0.373,1.27
-0.3729,1.54
-0.3728,1.75
-0.37270000000000003,1.92
-0.3726,2.05
-0.3725,2.17
-0.37239999999999995,1.98
-0.37229999999999996,1.8
-0.3722,1.6500000000000001
-0.3721,1.56
-0.372,1.47
-0.3719,1.3900000000000001
-0.3718,1.33
-0.37170000000000003,1.25
-0.3716,1.21
-0.3715,1.19
-0.37139999999999995,1.32
-0.37129999999999996,1.46
-0.3712,1.56
-0.3711,1.6600000000000001
-0.371,1.69
-0.3709,1.67
-0.3708,1.6400000000000001
-0.37070000000000003,1.6
-0.3706,1.56
-0.3705,1.52
-0.3704,1.77
-0.37029999999999996,2.0300000000000002
-0.3702,2.23
-0.3701,2.41
-0.37,2.54
-0.3699,2.2800000000000002
-0.3698,1.92
-0.36970000000000003,1.6400000000000001
-0.3696,1.41
-0.3695,1.23
-0.3694,1.43
-0.36929999999999996,1.74
-0.3692,2.0
-0.3691,2.2
-0.369,2.36
-0.3689,2.44
-0.3688,2.54
-0.3687,2.56
-0.3686,2.61
-0.3685,2.63
-0.3684,2.6
-0.36829999999999996,2.52
-0.36819999999999997,2.47
-0.3681,2.42
-0.368,2.37
-0.3679,2.38
-0.3678,2.42
-0.3677,2.46
-0.3676,2.46
-0.3675,2.49
-0.3674,2.57
-0.36729999999999996,2.68
-0.36719999999999997,2.77
-0.3671,2.86
-0.367,2.91
-0.3669,2.87
-0.3668,2.71
-0.3667,2.57
-0.3666,2.49
-0.3665,2.39
-0.3664,2.36
-0.36629999999999996,2.33
-0.36619999999999997,2.33
-0.3661,2.34
-0.366,2.35
-0.3659,2.36
-0.3658,2.48
-0.3657,2.57
-0.3656,2.63
-0.3655,2.67
-0.3654,2.63
-0.36529999999999996,2.2800000000000002
-0.36519999999999997,2.02
-0.3651,1.79
-0.365,1.61
-0.3649,1.47
-0.3648,1.3800000000000001
-0.3647,1.27
-0.3646,1.2
-0.3645,1.1500000000000001
-0.3644,1.12
-0.36429999999999996,1.29
-0.36419999999999997,1.4000000000000001
-0.3641,1.5
-0.364,1.57
-0.3639,1.6400000000000001
-0.3638,1.6400000000000001
-0.3637,1.6600000000000001
-0.36360000000000003,1.68
-0.3635,1.68
-0.3634,1.69
-0.36329999999999996,1.53
-0.36319999999999997,1.43
-0.3631,1.34
-0.363,1.26
-0.3629,1.2
-0.3628,1.27
-0.3627,1.34
-0.36260000000000003,1.36
-0.3625,1.42
-0.3624,1.44
-0.36229999999999996,1.48
-0.36219999999999997,1.5
-0.3621,1.52
-0.362,1.54
-0.3619,1.56
-0.3618,1.58
-0.3617,1.62
-0.36160000000000003,1.6400000000000001
-0.3615,1.6400000000000001
-0.3614,1.6500000000000001
-0.36129999999999995,1.6500000000000001
-0.36119999999999997,1.6600000000000001
-0.3611,1.6400000000000001
-0.361,1.6600000000000001
-0.3609,1.67
-0.3608,1.6400000000000001
-0.3607,1.61
-0.36060000000000003,1.59
-0.3605,1.55
-0.3604,1.56
-0.36029999999999995,1.54
-0.36019999999999996,1.52
-0.3601,1.51
-0.36,1.5
-0.3599,1.5
-0.3598,1.7
-0.3597,1.97
-0.35960000000000003,2.18
-0.3595,2.34
-0.3594,2.48
-0.35929999999999995,2.52
-0.35919999999999996,2.5300000000000002
-0.3591,2.5300000000000002
-0.359,2.54
-0.3589,2.5300000000000002
-0.3588,2.34
-0.3587,2.05
-0.35860000000000003,1.82
-0.3585,1.6300000000000001
-0.3584,1.48
-0.35829999999999995,1.35
-0.35819999999999996,1.23
-0.3581,1.1400000000000001
-0.358,1.05
-0.3579,1.0
-0.3578,1.17
-0.3577,1.54
-0.35760000000000003,1.84
-0.3575,2.09
-0.3574,2.25
-0.3573,2.27
-0.35719999999999996,2.02
-0.3571,1.84
-0.357,1.69
-0.3569,1.57
-0.3568,1.51
-0.3567,1.55
-0.35660000000000003,1.55
-0.3565,1.57
-0.3564,1.57
-0.3563,1.47
-0.35619999999999996,1.21
-0.35609999999999997,1.03
-0.356,0.85
-0.3559,0.73
-0.3558,0.66
-0.3557,0.65
-0.3556,0.64
-0.3555,0.64
-0.3554,0.63
-0.3553,0.65
-0.35519999999999996,0.8200000000000001
-0.35509999999999997,0.9400000000000001
-0.355,1.05
-0.3549,1.1
-0.3548,1.22
-0.3547,1.6
-0.3546,1.87
-0.3545,2.08
-0.3544,2.2800000000000002
-0.3543,2.4
-0.35419999999999996,2.45
-0.35409999999999997,2.47
-0.354,2.5300000000000002
-0.3539,2.5300000000000002
-0.3538,2.57
-0.3537,2.31
-0.3536,2.11
-0.3535,2.0
-0.3534,1.8900000000000001
-0.3533,1.8
-0.35319999999999996,1.8800000000000001
-0.35309999999999997,1.95
-0.353,2.0100000000000002
-0.3529,2.07
-0.3528,2.1
-0.3527,1.97
-0.3526,1.87
-0.3525,1.78
-0.3524,1.71
-0.3523,1.6500000000000001
-0.35219999999999996,1.86
-0.35209999999999997,2.08
-0.352,2.25
-0.3519,2.35
-0.3518,2.47
-0.3517,2.2800000000000002
-0.3516,2.07
-0.3515,1.9100000000000001
-0.3514,1.77
-0.3513,1.68
-0.35119999999999996,1.84
-0.35109999999999997,2.07
-0.351,2.25
-0.3509,2.38
-0.3508,2.48
-0.3507,2.23
-0.3506,1.93
